canonical_org_id,org_name,metric_name,wave_date,value,value_max,n_records,is_outlier
org_021,Daniel Osei,confidence_rating,2024-03,5.0,5.0,1,False
org_021,Daniel Osei,customer_count,2023-09,30.0,30.0,1,False
org_021,Daniel Osei,customer_count,2024-04,68.0,68.0,1,False
org_021,Daniel Osei,fte_count,2023-09,4.0,4.0,1,False
org_021,Daniel Osei,fte_count,2024-04,7.0,7.0,1,False
org_021,Daniel Osei,funding_total,2023-09,25000.0,25000.0,1,False
org_021,Daniel Osei,funding_total,2024-04,150000.0,150000.0,1,False
org_021,Daniel Osei,monthly_revenue,2022,0.0,0.0,1,False
org_024,EarthGuard Solutions,beneficiaries_reached,2025-10,6000.0,6000.0,1,False
org_024,EarthGuard Solutions,business_perf_rating,2025-04,8.5,10.0,2,False
org_024,EarthGuard Solutions,customer_count,2025-04,147.0,147.0,1,False
org_024,EarthGuard Solutions,fte_count,2024-10,13.0,13.0,1,False
org_024,EarthGuard Solutions,fte_count,2025-04,20.0,20.0,1,False
org_024,EarthGuard Solutions,funding_total,2025-04,50000.0,50000.0,1,False
org_024,EarthGuard Solutions,health_hygiene_engaged,2024-10,230.0,230.0,1,False
org_024,EarthGuard Solutions,health_hygiene_engaged,2025-05,2000.0,2000.0,1,False
org_024,EarthGuard Solutions,health_hygiene_impact,2025-05,51000.0,51000.0,1,False
org_024,EarthGuard Solutions,health_hygiene_impact,2025-10,30000.0,30000.0,1,False
org_024,EarthGuard Solutions,health_hygiene_informed,2024-10,230.0,230.0,1,False
org_024,EarthGuard Solutions,health_hygiene_informed,2025-05,2000.0,2000.0,1,False
org_024,EarthGuard Solutions,health_hygiene_outcomes,2024-10,0.0,0.0,1,False
org_024,EarthGuard Solutions,health_hygiene_outcomes,2025-05,0.0,0.0,1,False
org_024,EarthGuard Solutions,health_hygiene_societal,2024-10,15000.0,15000.0,1,False
org_024,EarthGuard Solutions,health_hygiene_societal,2025-05,30000.0,30000.0,1,False
org_024,EarthGuard Solutions,monthly_revenue,2023,8000.0,8000.0,1,False
org_024,EarthGuard Solutions,monthly_revenue,2025-10,3000.0,3000.0,1,False
org_024,EarthGuard Solutions,nps_recommend,2025-04,10.0,10.0,1,False
org_024,EarthGuard Solutions,pct_women_reached,2025-10,65.0,65.0,1,False
org_024,EarthGuard Solutions,runway_months,2025-04,2.0,2.0,1,False
org_024,EarthGuard Solutions,runway_months,2025-10,6.0,6.0,1,False
org_054,EcoBridge Innovations,beneficiaries_reached,2025-10,480726.0,480726.0,1,False
org_054,EcoBridge Innovations,business_perf_rating,2025-04,7.0,7.0,2,False
org_054,EcoBridge Innovations,fte_count,2025-04,2.0,2.0,1,False
org_054,EcoBridge Innovations,funding_total,2025-04,320000.0,320000.0,1,False
org_054,EcoBridge Innovations,health_hygiene_engaged,2025-04,50.0,50.0,1,False
org_054,EcoBridge Innovations,health_hygiene_impact,2025-04,975.0,975.0,1,False
org_054,EcoBridge Innovations,health_hygiene_informed,2025-04,690.0,690.0,1,False
org_054,EcoBridge Innovations,health_hygiene_outcomes,2025-04,1433.0,1433.0,1,False
org_054,EcoBridge Innovations,health_hygiene_societal,2025-04,3986.0,3986.0,1,False
org_054,EcoBridge Innovations,monthly_revenue,2023,12500.0,12500.0,1,False
org_054,EcoBridge Innovations,monthly_revenue,2025-10,14000.0,14000.0,1,False
org_054,EcoBridge Innovations,nps_recommend,2025-04,10.0,10.0,1,False
org_054,EcoBridge Innovations,pct_women_reached,2025-10,70.0,70.0,1,False
org_054,EcoBridge Innovations,runway_months,2025-04,10.0,10.0,1,False
org_054,EcoBridge Innovations,runway_months,2025-10,8.0,8.0,1,False
org_008,EcoPulse Technologies,beneficiaries_reached,2023-10,15000.0,15000.0,1,False
org_008,EcoPulse Technologies,beneficiaries_reached,2024-04,80000.0,80000.0,1,False
org_008,EcoPulse Technologies,beneficiaries_reached,2024-10,80000.0,80000.0,1,False
org_008,EcoPulse Technologies,beneficiaries_reached,2025-10,2000.0,2000.0,1,False
org_008,EcoPulse Technologies,business_perf_rating,2024,8.0,8.0,1,False
org_008,EcoPulse Technologies,business_perf_rating,2025-04,8.0,8.0,1,False
org_008,EcoPulse Technologies,customer_count,2023-05,3.0,3.0,1,False
org_008,EcoPulse Technologies,customer_count,2023-10,3.0,3.0,1,False
org_008,EcoPulse Technologies,customer_count,2024-04,5.0,5.0,1,False
org_008,EcoPulse Technologies,customer_count,2025-04,5000.0,5000.0,1,False
org_008,EcoPulse Technologies,fte_count,2022-10,12.0,12.0,1,False
org_008,EcoPulse Technologies,fte_count,2023-05,13.0,13.0,1,False
org_008,EcoPulse Technologies,fte_count,2023-10,11.5,13.0,2,False
org_008,EcoPulse Technologies,fte_count,2025-04,12.0,12.0,1,False
org_008,EcoPulse Technologies,funding_total,2022-10,150000.0,150000.0,1,False
org_008,EcoPulse Technologies,funding_total,2023-05,250000.0,250000.0,1,False
org_008,EcoPulse Technologies,funding_total,2023-10,175000.0,250000.0,2,False
org_008,EcoPulse Technologies,funding_total,2024-06,300000.0,300000.0,1,False
